,away_score,home_score,id,match,stage,time_x,weather,y,year,NHK,NHK_2,mean,temperature-humidity,アビスパ福岡,アルビレックス新潟,カターレ富山,カマタマーレ讃岐,ガイナーレ鳥取,ガンバ大阪,ギラヴァンツ北九州,コンサドーレ札幌,サガン鳥栖,サンフレッチェ広島,ザスパクサツ群馬,ザスパ草津,ジェフユナイテッド千葉,ジュビロ磐田,セレッソ大阪,ファジアーノ岡山,ベガルタ仙台,モンテディオ山形,ロアッソ熊本,ヴァンフォーレ甲府,ヴィッセル神戸,京都サンガF.C.,名古屋グランパス,大分トリニータ,大宮アルディージャ,川崎フロンターレ,徳島ヴォルティス,愛媛ＦＣ,東京ヴェルディ,松本山雅ＦＣ,柏レイソル,栃木ＳＣ,横浜Ｆ・マリノス,横浜ＦＣ,水戸ホーリーホック,浦和レッズ,清水エスパルス,湘南ベルマーレ,鹿島アントラーズ,ＦＣ岐阜,ＦＣ東京,ＦＣ町田ゼルビア,Ｖ・ファーレン長崎,month,day,n_tv,bus,time_y,w_cup_home,w_cup_away,hokkaido,tokyo,nagoya,osaka,fukuoka
1039,0,1,14311,2,1,26,8035.0,2601.0,2012,0,0,0.3644521604938272,51.57116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,3,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1040,0,0,14344,5,1,26,8035.0,2952.0,2012,0,0,0.3644521604938272,48.02463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,3,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1041,1,0,14366,7,1,26,9231.5,5373.0,2012,0,0,0.3644521604938272,57.95608000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,6,3,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1042,0,1,14388,9,1,26,8035.0,3999.0,2012,0,1,0.3644521604938272,55.512119999999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,6,4,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1043,1,2,14410,11,1,26,8035.0,4222.0,2012,0,0,0.3644521604938272,70.48983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,3,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1044,2,0,14440,13,1,38,8035.0,4170.0,2012,0,0,0.3644521604938272,58.59424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,3,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1045,2,0,14455,15,1,26,9231.5,4303.0,2012,0,0,0.3644521604938272,70.52672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,3,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1046,1,3,14477,17,1,26,8035.0,4413.0,2012,0,1,0.3644521604938272,69.42102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,5,4,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1047,3,1,14499,19,1,38,8035.0,2241.0,2012,0,0,0.3644521604938272,58.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,3,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1048,1,3,14520,21,1,36,8035.0,2701.0,2012,0,0,0.3644521604938272,64.69775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,3,0,10,0,1,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1049,1,1,14542,23,1,36,8035.0,4263.0,2012,0,0,0.3644521604938272,66.84469999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,6,3,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1050,2,4,14564,25,1,36,8035.0,3224.0,2012,0,0,0.3644521604938272,67.56227999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,6,3,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1051,2,2,14586,27,1,36,9231.5,4213.0,2012,0,0,0.3644521604938272,80.2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,6,3,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1052,1,2,14618,29,1,38,9231.5,3975.0,2012,0,0,0.3644521604938272,75.8712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,6,3,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1053,0,2,14641,32,1,36,8035.0,3263.0,2012,0,0,0.3644521604938272,75.1022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,6,3,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1054,0,2,14652,33,1,38,9231.5,2321.0,2012,0,0,0.3644521604938272,76.69998000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,4,3,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1055,1,3,14686,36,1,26,8035.0,6023.0,2012,0,1,0.3644521604938272,78.71524000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,6,4,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1056,1,1,14698,37,1,38,8035.0,3403.0,2012,0,0,0.3644521604938272,65.5686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,6,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1057,0,0,14730,40,1,26,7346.0,3034.0,2012,0,1,0.3644521604938272,64.18016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,6,3,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1058,1,1,14740,41,1,26,9231.5,6920.0,2012,0,0,0.3644521604938272,64.2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,6,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1059,1,1,15149,1,1,31,8035.0,5537.0,2013,0,1,0.3644521604938272,50.10625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,3,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1060,0,1,15153,2,1,26,8035.0,2895.0,2013,0,0,0.3644521604938272,60.65424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1061,1,0,15192,5,1,32,8035.0,2584.0,2013,0,0,0.3644521604938272,50.36976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1062,2,1,15214,7,1,32,8035.0,2513.0,2013,0,0,0.3644521604938272,55.38188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,6,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1063,0,2,15230,9,1,38,8035.0,2648.0,2013,0,0,0.3644521604938272,63.68178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1064,2,2,15253,11,1,26,9231.5,6175.0,2013,0,0,0.3644521604938272,64.25022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,6,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1065,0,0,15274,13,1,26,9231.5,4280.0,2013,0,0,0.3644521604938272,68.44575999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1066,1,4,15301,15,1,32,8035.0,2851.0,2013,0,0,0.3644521604938272,67.48479999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,6,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1067,2,0,15318,17,1,26,8035.0,6516.0,2013,0,1,0.3644521604938272,63.4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,5,3,0,10,0,1,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1068,2,0,15342,19,1,36,8035.0,10025.0,2013,0,0,0.3644521604938272,76.03935,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,5,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1069,3,1,15362,21,1,36,8035.0,5746.0,2013,0,0,0.3644521604938272,68.10495999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,5,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1070,0,1,15396,24,1,36,9231.5,4020.0,2013,0,0,0.3644521604938272,77.70718000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1071,2,2,15407,25,1,36,8035.0,4201.0,2013,0,0,0.3644521604938272,66.93549999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,5,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1072,3,4,15441,28,1,36,8035.0,5195.0,2013,0,0,0.3644521604938272,76.0595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,6,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1073,0,0,15463,30,1,38,8035.0,2826.0,2013,0,0,0.3644521604938272,76.5866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,2,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1074,3,1,15472,31,1,36,8035.0,5609.0,2013,0,0,0.3644521604938272,73.24207999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,6,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1075,1,1,15507,34,1,32,8035.0,4601.0,2013,0,0,0.3644521604938272,72.0448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1076,0,0,15528,36,1,26,8035.0,3715.0,2013,0,0,0.3644521604938272,73.30799999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,6,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1077,2,2,15539,37,1,32,7346.0,2261.0,2013,0,1,0.3644521604938272,62.17004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,6,3,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1078,0,1,15572,40,1,38,8035.0,4773.0,2013,0,0,0.3644521604938272,58.65313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,6,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1079,1,2,15582,41,1,28,9231.5,8266.0,2013,0,1,0.3644521604938272,61.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,6,3,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1080,1,2,15978,1,1,30,8035.0,4280.0,2014,0,1,0.3644521604938272,42.34268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,4,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1081,1,0,16008,4,1,26,9231.5,4695.0,2014,0,0,0.3644521604938272,57.84439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1082,2,1,16031,6,1,26,9231.5,4140.0,2014,0,0,0.3644521604938272,59.33956,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1083,1,1,16061,8,1,36,8035.0,3359.0,2014,0,0,0.3644521604938272,54.03456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,6,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1084,0,0,16083,10,1,34,8035.0,3431.0,2014,0,0,0.3644521604938272,57.77146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1085,1,0,16091,11,1,32,9231.5,5504.0,2014,0,0,0.3644521604938272,70.32315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,5,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1086,2,3,16108,13,1,26,9231.5,5053.0,2014,0,0,0.3644521604938272,66.85365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,6,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1087,1,5,16125,14,1,32,9231.5,4423.0,2014,0,0,0.3644521604938272,66.88316999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1088,2,1,16146,16,1,32,9231.5,5060.0,2014,0,0,0.3644521604938272,72.88465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1089,2,1,16174,19,1,36,8035.0,6065.0,2014,0,0,0.3644521604938272,69.4755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,5,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1090,0,2,16208,22,1,36,8035.0,5776.0,2014,0,0,0.3644521604938272,72.29919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1091,0,0,16229,24,1,38,9231.5,3711.0,2014,0,0,0.3644521604938272,76.09208000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,2,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1092,0,0,16272,28,1,36,8035.0,,2014,0,0,0.3644521604938272,77.85698000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,6,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1093,1,0,16295,30,1,36,9231.5,,2014,0,0,0.3644521604938272,73.24207999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,5,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1094,1,4,16328,33,1,32,9231.5,,2014,0,0,0.3644521604938272,67.80331,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,2,0,10,0,1,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1095,0,0,16349,35,1,32,8035.0,,2014,0,0,0.3644521604938272,68.982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,5,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1096,2,2,16393,39,1,26,7346.0,,2014,0,0,0.3644521604938272,63.74101999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,5,2,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1097,2,1,16415,41,1,28,9231.5,,2014,0,1,0.3644521604938272,59.43962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,5,3,0,10,0,0,3620.052334600913,519.2426065010679,1968.9641780437564,2753.513179186243,5523.7721995902475
1098,1,2,14302,1,1,30,8035.0,10169.0,2012,0,1,0.6344812834224599,46.81588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,15034.250363732219,2091.575463879817,3289.081520549134,6068.501090632685,15920.768833248103
1099,1,2,14332,3,1,38,7346.0,6161.0,2012,0,0,0.6344812834224599,51.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,15034.250363732219,2091.575463879817,3289.081520549134,6068.501090632685,15920.768833248103
1100,2,1,14363,6,1,32,9231.5,9486.0,2012,0,0,0.6344812834224599,57.27907999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,15034.250363732219,2091.575463879817,3289.081520549134,6068.501090632685,15920.768833248103
1101,0,1,14374,7,1,32,9231.5,9651.0,2012,0,0,0.6344812834224599,57.15379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,15034.250363732219,2091.575463879817,3289.081520549134,6068.501090632685,15920.768833248103
1102,1,1,14390,9,1,26,8035.0,7451.0,2012,0,0,0.6344812834224599,58.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,3,0,0,0,0,15034.250363732219,2091.575463879817,3289.081520549134,6068.501090632685,15920.768833248103
1103,1,1,14417,11,1,32,8035.0,10070.0,2012,0,0,0.6344812834224599,68.52429000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,15034.250363732219,2091.575463879817,3289.081520549134,6068.501090632685,15920.768833248103
1104,3,0,14432,13,1,26,8035.0,9563.0,2012,0,0,0.6344812834224599,64.74143000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,0,15034.250363732219,2091.575463879817,3289.081520549134,6068.501090632685,15920.768833248103
1105,0,2,14460,15,1,28,8035.0,8739.0,2012,0,0,0.6344812834224599,68.28008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,0,15034.250363732219,2091.575463879817,3289.081520549134,6068.501090632685,15920.768833248103
1106,2,0,14494,18,1,32,8035.0,10773.0,2012,0,0,0.6344812834224599,69.38974999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,0,15034.250363732219,2091.575463879817,3289.081520549134,6068.501090632685,15920.768833248103
1107,1,4,14512,20,1,36,9231.5,9562.0,2012,0,0,0.6344812834224599,77.3219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,0,0,15034.250363732219,2091.575463879817,3289.081520549134,6068.501090632685,15920.768833248103
1108,0,0,14534,22,1,36,8035.0,7630.0,2012,0,0,0.6344812834224599,70.73151999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,6,3,0,0,0,0,15034.250363732219,2091.575463879817,3289.081520549134,6068.501090632685,15920.768833248103
1109,1,2,14556,24,1,36,9231.5,14150.0,2012,0,0,0.6344812834224599,78.72493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,0,0,0,15034.250363732219,2091.575463879817,3289.081520549134,6068.501090632685,15920.768833248103
