,id,match,stage,time_x,y,year,home_score,away_score,capa,NHK,NHK_2,mean,temperature-humidity,アビスパ福岡,アルビレックス新潟,カターレ富山,カマタマーレ讃岐,ガイナーレ鳥取,ガンバ大阪,ギラヴァンツ北九州,コンサドーレ札幌,サガン鳥栖,サンフレッチェ広島,ザスパクサツ群馬,ザスパ草津,ジェフユナイテッド千葉,ジュビロ磐田,セレッソ大阪,ファジアーノ岡山,ベガルタ仙台,モンテディオ山形,ロアッソ熊本,ヴァンフォーレ甲府,ヴィッセル神戸,京都サンガF.C.,名古屋グランパス,大分トリニータ,大宮アルディージャ,川崎フロンターレ,徳島ヴォルティス,愛媛ＦＣ,東京ヴェルディ,松本山雅ＦＣ,柏レイソル,栃木ＳＣ,横浜Ｆ・マリノス,横浜ＦＣ,水戸ホーリーホック,浦和レッズ,清水エスパルス,湘南ベルマーレ,鹿島アントラーズ,ＦＣ岐阜,ＦＣ東京,ＦＣ町田ゼルビア,Ｖ・ファーレン長崎,month,day,n_tv,bus,time_y,home.1,away.1,hokkaido,tokyo,nagoya,osaka,fukuoka
1008,14329,3,1,32,1836.0,2012,0,0,20000,0,0,0.2792411111111111,55.44718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1009,14354,5,1,36,2539.0,2012,0,2,20000,0,0,0.2792411111111111,55.35827999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1010,14376,7,1,32,3408.0,2012,0,1,20000,0,0,0.2792411111111111,58.0615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1011,14384,8,1,32,2920.0,2012,1,0,20000,0,0,0.2792411111111111,62.80669,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1012,14404,10,1,38,3540.0,2012,0,2,20000,0,0,0.2792411111111111,62.13319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,4.0,4,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1013,14431,12,1,38,5232.0,2012,0,1,20000,0,0,0.2792411111111111,64.58264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1014,14453,14,1,38,5088.0,2012,0,1,20000,0,0,0.2792411111111111,63.638059999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6.0,3,0,0,0.0,2.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1015,14474,16,1,38,6151.0,2012,0,3,20000,0,0,0.2792411111111111,68.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1016,14496,18,1,38,3205.0,2012,1,1,20000,0,0,0.2792411111111111,69.23315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1017,14524,21,1,36,3670.0,2012,1,0,20000,0,0,0.2792411111111111,72.84675999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,6.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1018,14550,23,1,38,4023.0,2012,0,2,20000,0,0,0.2792411111111111,73.3425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,6.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1019,14560,24,1,38,6313.0,2012,2,2,20000,0,0,0.2792411111111111,79.59616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,6.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1020,14590,27,1,36,8492.0,2012,0,3,20000,0,0,0.2792411111111111,80.42912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1021,14619,30,1,36,3932.0,2012,0,0,20000,0,0,0.2792411111111111,78.40224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1022,14650,32,1,38,4849.0,2012,1,0,20000,0,0,0.2792411111111111,78.42399999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,6.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1023,14745,41,1,30,11119.0,2012,0,0,20000,0,1,0.2792411111111111,61.55688000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,6.0,4,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1024,15144,1,1,26,5006.0,2013,0,2,20000,0,0,0.2792411111111111,52.45399999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,6.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1025,15174,3,1,38,2510.0,2013,0,0,20000,0,0,0.2792411111111111,58.9112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1026,15188,5,1,26,3294.0,2013,0,1,20000,0,0,0.2792411111111111,62.0467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1027,15209,7,1,26,3264.0,2013,0,3,20000,0,0,0.2792411111111111,55.1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1028,15234,9,1,38,2341.0,2013,2,3,20000,0,0,0.2792411111111111,65.25196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1029,15255,11,1,26,4120.0,2013,1,1,20000,0,1,0.2792411111111111,65.76286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6.0,4,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1030,15283,13,1,38,3215.0,2013,0,1,20000,0,0,0.2792411111111111,65.30032,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1031,15295,14,1,38,2860.0,2013,0,0,20000,0,0,0.2792411111111111,67.71039999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1032,15327,17,1,38,2665.0,2013,0,0,20000,0,0,0.2792411111111111,71.02073999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6.0,3,0,0,0.0,2.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1033,15338,18,1,38,5211.0,2013,2,1,20000,0,0,0.2792411111111111,70.16514000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,5.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1034,15368,21,1,38,4801.0,2013,3,1,20000,0,0,0.2792411111111111,73.27314,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1035,15378,22,1,38,11719.0,2013,2,8,20000,0,0,0.2792411111111111,72.37312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1036,15414,25,1,38,5857.0,2013,0,2,20000,0,0,0.2792411111111111,77.39818000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,5.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1037,15444,28,1,36,5118.0,2013,1,0,20000,0,0,0.2792411111111111,80.88908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1038,15458,29,1,38,3765.0,2013,1,4,20000,0,0,0.2792411111111111,80.2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,6.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1039,15488,32,1,36,4180.0,2013,1,2,20000,0,0,0.2792411111111111,77.14567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,6.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1040,15533,36,1,32,8036.0,2013,1,2,20000,0,0,0.2792411111111111,75.46951999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,6.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1041,15555,38,1,26,3830.0,2013,0,1,20000,0,0,0.2792411111111111,63.9624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,6.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1042,15577,40,1,32,2856.0,2013,1,1,20000,0,0,0.2792411111111111,61.6134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,6.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1043,15586,41,1,34,7015.0,2013,0,3,20000,0,0,0.2792411111111111,58.93338000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,6.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1044,15976,1,1,26,11069.0,2014,3,1,20000,0,0,0.2792411111111111,60.107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1045,15992,2,1,32,7879.0,2014,3,0,20000,0,0,0.2792411111111111,53.781369999999995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1046,16010,4,1,26,7222.0,2014,2,3,20000,0,0,0.2792411111111111,54.61249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,5.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1047,16033,6,1,26,5022.0,2014,1,2,20000,0,0,0.2792411111111111,58.16758000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1048,16055,8,1,26,5460.0,2014,1,3,20000,0,0,0.2792411111111111,59.12497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,6.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1049,16074,10,1,26,3870.0,2014,1,0,20000,0,1,0.2792411111111111,62.2919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1050,16106,12,1,38,6524.0,2014,2,2,20000,0,0,0.2792411111111111,60.05165,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1051,16139,15,1,38,4330.0,2014,1,1,20000,0,0,0.2792411111111111,72.50649999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1052,16150,16,1,38,6060.0,2014,2,1,20000,0,0,0.2792411111111111,74.54888000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1053,16164,18,1,26,15138.0,2014,0,4,20000,0,0,0.2792411111111111,77.40096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1054,16177,19,1,36,13016.0,2014,1,1,20000,0,0,0.2792411111111111,73.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,5.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1055,16211,22,1,36,12465.0,2014,1,2,20000,0,0,0.2792411111111111,76.28837999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,6.0,3,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1056,16235,24,1,38,5212.0,2014,2,2,20000,0,0,0.2792411111111111,79.4476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1057,16398,39,1,28,,2014,2,3,20000,0,0,0.2792411111111111,62.5746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,5.0,2,0,0,0.0,0.0,7725.6046445052125,2547.762226750947,257.27683978929764,1264.2290020573191,5733.925943372858
1058,14304,1,1,30,6981.0,2012,1,1,20000,0,1,0.4176097826086957,44.55532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.0,5,0,1,0.0,0.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
1059,14330,3,1,37,5576.0,2012,0,3,20000,0,0,0.4176097826086957,58.57312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5.0,3,0,1,0.0,0.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
1060,14347,5,1,26,5762.0,2012,2,1,20000,0,0,0.4176097826086957,51.51688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.0,3,0,1,0.0,0.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
1061,14369,7,1,26,7877.0,2012,1,0,20000,0,0,0.4176097826086957,59.6348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.0,4,0,1,0.0,0.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
1062,14397,9,1,32,5851.0,2012,2,0,20000,0,0,0.4176097826086957,62.68325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.0,3,0,1,0.0,0.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
1063,14419,11,1,32,7139.0,2012,2,1,20000,0,0,0.4176097826086957,67.49556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,3,0,1,0.0,0.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
1064,14438,13,1,32,9534.0,2012,0,1,20000,0,0,0.4176097826086957,67.99408000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6.0,3,0,1,0.0,0.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
1065,14463,15,1,32,11088.0,2012,1,2,20000,0,0,0.4176097826086957,68.0096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.0,3,0,1,0.0,0.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
1066,14485,17,1,32,9045.0,2012,1,1,20000,0,0,0.4176097826086957,71.9776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.0,3,0,1,0.0,0.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
1067,14506,19,1,38,5916.0,2012,2,1,20000,0,0,0.4176097826086957,71.43119999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2.0,3,0,1,0.0,0.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
1068,14525,21,1,36,7623.0,2012,1,1,20000,0,0,0.4176097826086957,72.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.0,3,0,1,0.0,0.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
1069,14545,23,1,36,12618.0,2012,0,1,20000,0,0,0.4176097826086957,74.10368000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,6.0,3,0,1,0.0,2.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
1070,14561,24,1,38,9457.0,2012,0,0,20000,0,0,0.4176097826086957,80.17258000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.0,3,0,1,0.0,0.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
1071,14584,26,1,38,7970.0,2012,0,1,20000,0,0,0.4176097826086957,82.12186,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.0,3,0,1,0.0,0.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
1072,14596,27,1,38,7306.0,2012,2,0,20000,0,0,0.4176097826086957,79.88221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.0,3,0,1,0.0,0.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
1073,14625,30,1,38,8172.0,2012,1,1,20000,0,0,0.4176097826086957,81.37375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,3,0,1,0.0,0.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
1074,14637,31,1,38,9237.0,2012,0,0,20000,0,0,0.4176097826086957,79.5592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.0,3,0,1,0.0,0.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
1075,14670,34,1,28,7155.0,2012,3,1,20000,0,0,0.4176097826086957,80.76911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,,4,0,1,0.0,0.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
1076,14714,38,1,26,8798.0,2012,2,0,20000,0,0,0.4176097826086957,67.16208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.0,3,0,1,0.0,0.0,9346.531813376363,4886.311853332314,2527.298622632009,1337.1015805376273,3048.287701109339
