,id,match,stage,time,y,home_score,away_score,capa,NHK,NHK_2,mean,temperature-humidity,アビスパ福岡,アルビレックス新潟,カターレ富山,カマタマーレ讃岐,ガイナーレ鳥取,ガンバ大阪,ギラヴァンツ北九州,コンサドーレ札幌,サガン鳥栖,サンフレッチェ広島,ザスパクサツ群馬,ザスパ草津,ジェフユナイテッド千葉,ジュビロ磐田,セレッソ大阪,ファジアーノ岡山,ベガルタ仙台,モンテディオ山形,ロアッソ熊本,ヴァンフォーレ甲府,ヴィッセル神戸,京都サンガF.C.,名古屋グランパス,大分トリニータ,大宮アルディージャ,川崎フロンターレ,徳島ヴォルティス,愛媛ＦＣ,東京ヴェルディ,松本山雅ＦＣ,柏レイソル,栃木ＳＣ,横浜Ｆ・マリノス,横浜ＦＣ,水戸ホーリーホック,浦和レッズ,清水エスパルス,湘南ベルマーレ,鹿島アントラーズ,ＦＣ岐阜,ＦＣ東京,ＦＣ町田ゼルビア,Ｖ・ファーレン長崎,month,day,n_tv,home,away
953,16091,１１,1,32,5504.0,0,1,12000,0,0,0.3640425531914893,70.32315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,,2,0,0
954,16108,１３,1,26,5053.0,3,2,12000,0,0,0.3640425531914893,66.85365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,6.0,2,0,0
955,16125,１４,1,32,4423.0,5,1,12000,0,0,0.3640425531914893,66.88316999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6.0,2,0,0
956,16146,１６,1,32,5060.0,1,2,12000,0,0,0.3640425531914893,72.88465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5.0,2,0,0
957,16174,１９,1,36,6065.0,1,2,12000,0,0,0.3640425531914893,69.4755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,5.0,2,0,0
958,16208,２２,1,36,5776.0,2,0,12000,0,0,0.3640425531914893,72.29919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,6.0,2,0,0
959,16229,２４,1,38,3711.0,0,0,12000,0,0,0.3640425531914893,76.09208000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,2.0,2,0,0
960,16251,２６,1,36,,1,1,12000,0,0,0.3640425531914893,79.08936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,6.0,2,0,0
961,16362,３６,1,32,,2,3,12000,0,0,0.3640425531914893,62.23536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,5.0,2,0,0
962,16384,３８,1,26,,0,0,12000,0,0,0.3640425531914893,70.19575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,6.0,2,0,0
963,14302,１,1,30,10169.0,2,1,17000,0,1,0.637131221719457,46.81588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6.0,4,0,0
964,14332,３,1,38,6161.0,2,1,17000,0,0,0.637131221719457,51.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.0,3,0,0
965,14363,６,1,32,9486.0,1,2,17000,0,0,0.637131221719457,57.27907999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.0,3,0,0
966,14374,７,1,32,9651.0,1,0,17000,0,0,0.637131221719457,57.15379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.0,3,0,0
967,14390,９,1,26,7451.0,1,1,17000,0,0,0.637131221719457,58.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6.0,3,0,0
968,14417,１１,1,32,10070.0,1,1,17000,0,0,0.637131221719457,68.52429000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,3,0,0
969,14432,１３,1,26,9563.0,0,3,17000,0,0,0.637131221719457,64.74143000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.0,4,0,0
970,14460,１５,1,28,8739.0,2,0,17000,0,0,0.637131221719457,68.28008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.0,4,0,0
971,14494,１８,1,32,10773.0,0,2,17000,0,0,0.637131221719457,69.38974999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.0,3,0,0
972,14512,２０,1,36,9562.0,4,1,17000,0,0,0.637131221719457,77.3219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.0,3,0,0
973,14534,２２,1,36,7630.0,0,0,17000,0,0,0.637131221719457,70.73151999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,6.0,3,0,0
974,14556,２４,1,36,14150.0,2,1,17000,0,0,0.637131221719457,78.72493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.0,3,0,0
975,14577,２６,1,36,12105.0,3,1,17000,0,0,0.637131221719457,80.47872000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.0,3,0,0
976,14598,２８,1,36,11342.0,1,0,17000,0,0,0.637131221719457,78.29732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,6.0,3,0,0
977,14623,３０,1,38,10092.0,0,0,17000,0,0,0.637131221719457,77.84835000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,3,0,0
978,14631,３１,1,36,11875.0,2,1,17000,0,0,0.637131221719457,77.92804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,6.0,3,0,0
979,14656,３３,1,38,9045.0,1,0,17000,0,0,0.637131221719457,73.82361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.0,3,0,0
980,14668,３４,1,32,10241.0,1,1,17000,0,0,0.637131221719457,75.98084,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,3,0,0
981,14703,３７,1,28,10741.0,3,2,17000,0,1,0.637131221719457,68.38199999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.0,3,0,0
982,14710,３８,1,30,16643.0,2,2,17000,0,0,0.637131221719457,66.48791999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,6.0,3,0,0
983,14744,４１,1,26,13050.0,2,0,17000,0,1,0.637131221719457,61.346059999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6.0,3,0,0
984,14848,２,0,28,12116.0,1,2,17000,0,1,0.637131221719457,68.08264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.0,3,0,0
985,14861,３,0,38,11230.0,0,1,17000,0,1,0.637131221719457,58.14448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.0,3,0,1
986,14881,６,0,26,10569.0,3,1,17000,0,0,0.637131221719457,60.51432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5.0,3,0,3
987,14909,９,0,28,14062.0,2,1,17000,0,0,0.637131221719457,64.46369999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,2,0,3
988,14933,１１,0,34,7754.0,0,2,17000,0,0,0.637131221719457,60.86454000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5.0,2,0,0
989,14945,１３,0,28,11063.0,0,3,17000,0,0,0.637131221719457,71.01809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.0,2,0,0
990,14972,１６,0,37,10175.0,0,1,17000,0,0,0.637131221719457,75.80481999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5.0,2,0,0
991,14990,１８,0,38,8773.0,0,1,17000,0,1,0.637131221719457,78.29705999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.0,4,0,1
992,15008,２０,0,37,12749.0,1,1,17000,0,0,0.637131221719457,82.75301999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5.0,2,0,0
993,15018,２１,0,37,12657.0,1,3,17000,0,0,0.637131221719457,77.59411999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5.0,2,0,2
994,15038,２３,0,38,9033.0,2,0,17000,0,0,0.637131221719457,74.66723999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,2,0,2
995,15054,２５,0,37,15137.0,3,0,17000,0,0,0.637131221719457,76.86112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,5.0,2,0,1
996,15081,２８,0,38,12547.0,0,0,17000,0,1,0.637131221719457,69.55157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,5.0,3,0,1
997,15098,３０,0,26,14414.0,1,1,17000,0,1,0.637131221719457,64.69232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,6.0,3,0,4
998,15118,３２,0,34,11514.0,0,0,17000,0,0,0.637131221719457,52.839180000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,2,0,0
999,15138,３４,0,31,11742.0,0,0,17000,0,1,0.637131221719457,55.386759999999995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5.0,3,0,0
1000,15687,３,0,28,9106.0,1,1,17000,0,0,0.637131221719457,54.165259999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.0,2,0,0
1001,15696,４,0,28,12281.0,1,0,17000,0,1,0.637131221719457,61.11664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6.0,3,0,1
1002,15719,６,0,30,10144.0,0,1,17000,0,0,0.637131221719457,53.28423000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,6.0,3,0,0
1003,15739,８,0,38,8197.0,2,0,17000,0,1,0.637131221719457,52.3218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.0,3,0,1
1004,15751,１０,0,26,8665.0,0,1,17000,0,0,0.637131221719457,63.13502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,2,0,0
1005,15789,１４,0,26,10073.0,3,0,17000,0,0,0.637131221719457,70.52464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5.0,2,0,2
1006,15807,１６,0,38,12052.0,0,0,17000,0,0,0.637131221719457,78.43496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.0,3,0,0
1007,14303,１,1,30,3321.0,2,2,20000,0,1,0.2792411111111111,51.852959999999996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6.0,5,0,0
1008,14329,３,1,32,1836.0,0,0,20000,0,0,0.2792411111111111,55.44718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5.0,3,0,0
1009,14354,５,1,36,2539.0,0,2,20000,0,0,0.2792411111111111,55.35827999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6.0,3,0,0
1010,14376,７,1,32,3408.0,0,1,20000,0,0,0.2792411111111111,58.0615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6.0,3,0,0
1011,14384,８,1,32,2920.0,1,0,20000,0,0,0.2792411111111111,62.80669,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6.0,3,0,0
1012,14404,１０,1,38,3540.0,0,2,20000,0,0,0.2792411111111111,62.13319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,4.0,4,0,0
1013,14431,１２,1,38,5232.0,0,1,20000,0,0,0.2792411111111111,64.58264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,,3,0,0
1014,14453,１４,1,38,5088.0,0,1,20000,0,0,0.2792411111111111,63.638059999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6.0,3,0,0
1015,14474,１６,1,38,6151.0,0,3,20000,0,0,0.2792411111111111,68.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6.0,3,0,0
1016,14496,１８,1,38,3205.0,1,1,20000,0,0,0.2792411111111111,69.23315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5.0,3,0,0
1017,14524,２１,1,36,3670.0,1,0,20000,0,0,0.2792411111111111,72.84675999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,6.0,3,0,0
1018,14550,２３,1,38,4023.0,0,2,20000,0,0,0.2792411111111111,73.3425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,6.0,3,0,0
1019,14560,２４,1,38,6313.0,2,2,20000,0,0,0.2792411111111111,79.59616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,6.0,3,0,0
1020,14590,２７,1,36,8492.0,0,3,20000,0,0,0.2792411111111111,80.42912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6.0,3,0,0
1021,14619,３０,1,36,3932.0,0,0,20000,0,0,0.2792411111111111,78.40224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2.0,3,0,0
1022,14650,３２,1,38,4849.0,1,0,20000,0,0,0.2792411111111111,78.42399999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,6.0,3,0,0
1023,14745,４１,1,30,11119.0,0,0,20000,0,1,0.2792411111111111,61.55688000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,6.0,4,0,0
1024,15144,１,1,26,5006.0,0,2,20000,0,0,0.2792411111111111,52.45399999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,6.0,3,0,0
1025,15174,３,1,38,2510.0,0,0,20000,0,0,0.2792411111111111,58.9112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6.0,2,0,0
1026,15188,５,1,26,3294.0,0,1,20000,0,0,0.2792411111111111,62.0467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6.0,2,0,0
1027,15209,７,1,26,3264.0,0,3,20000,0,0,0.2792411111111111,55.1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6.0,2,0,0
1028,15234,９,1,38,2341.0,2,3,20000,0,0,0.2792411111111111,65.25196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2.0,2,0,0
1029,15255,１１,1,26,4120.0,1,1,20000,0,1,0.2792411111111111,65.76286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6.0,4,0,0
1030,15283,１３,1,38,3215.0,0,1,20000,0,0,0.2792411111111111,65.30032,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,,2,0,0
1031,15295,１４,1,38,2860.0,0,0,20000,0,0,0.2792411111111111,67.71039999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6.0,3,0,0
1032,15327,１７,1,38,2665.0,0,0,20000,0,0,0.2792411111111111,71.02073999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6.0,3,0,0
1033,15338,１８,1,38,5211.0,2,1,20000,0,0,0.2792411111111111,70.16514000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,5.0,2,0,0
1034,15368,２１,1,38,4801.0,3,1,20000,0,0,0.2792411111111111,73.27314,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5.0,2,0,0
1035,15378,２２,1,38,11719.0,2,8,20000,0,0,0.2792411111111111,72.37312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2.0,2,0,2
1036,15414,２５,1,38,5857.0,0,2,20000,0,0,0.2792411111111111,77.39818000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,5.0,2,0,0
1037,15444,２８,1,36,5118.0,1,0,20000,0,0,0.2792411111111111,80.88908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6.0,3,0,0
1038,15458,２９,1,38,3765.0,1,4,20000,0,0,0.2792411111111111,80.2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,6.0,2,0,0
1039,15488,３２,1,36,4180.0,1,2,20000,0,0,0.2792411111111111,77.14567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,6.0,3,0,0
1040,15533,３６,1,32,8036.0,1,2,20000,0,0,0.2792411111111111,75.46951999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,6.0,2,0,0
1041,15555,３８,1,26,3830.0,0,1,20000,0,0,0.2792411111111111,63.9624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,6.0,2,0,0
1042,15577,４０,1,32,2856.0,1,1,20000,0,0,0.2792411111111111,61.6134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,6.0,2,0,0
1043,15586,４１,1,34,7015.0,0,3,20000,0,0,0.2792411111111111,58.93338000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,6.0,2,0,0
1044,15976,１,1,26,11069.0,3,1,20000,0,0,0.2792411111111111,60.107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6.0,3,0,0
1045,15992,２,1,32,7879.0,3,0,20000,0,0,0.2792411111111111,53.781369999999995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6.0,2,0,0
1046,16010,４,1,26,7222.0,2,3,20000,0,0,0.2792411111111111,54.61249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,5.0,3,0,0
1047,16033,６,1,26,5022.0,1,2,20000,0,0,0.2792411111111111,58.16758000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5.0,3,0,0
1048,16055,８,1,26,5460.0,1,3,20000,0,0,0.2792411111111111,59.12497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,6.0,3,0,0
